impressions_7d,clicks_7d,conversions_7d,spend_7d,impressions_30d,clicks_30d,conversions_30d,spend_30d,budget_30d,util_30d,edits_7d,creates_7d,churn
853,35,3,121.91881788116967,4238,176,19,605.3974119505457,881.2274415351109,0.6869933724441611,7,0,0
1569,39,3,269.9260852249558,6576,165,16,1131.0192520868316,1263.8089144914773,0.89492900320451,1,0,0
623,31,3,195.64249990578244,3300,169,17,1036.1895394922071,1312.7274102507006,0.789340979247412,1,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,1
1425,21,1,113.01303126921401,7933,122,10,629.0017327554162,839.4504097003769,0.7493018354472236,3,2,0
618,42,4,209.97014719038114,2539,176,17,862.3918492457548,955.370883776707,0.902677550561941,0,2,0
626,41,3,196.47738901173653,2277,151,13,713.6271365523805,845.0971136582747,0.8444321072914519,2,2,0
1607,36,3,166.20646997894696,5993,135,13,619.7825905449831,697.0904914515181,0.8890991889079416,4,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,0
43,17,1,102.23430103712921,420,171,13,994.9080148556221,1351.2412451208334,0.7362919230360331,3,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,7,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
771,52,4,254.07811026237746,2781,189,18,915.2841505075783,1127.5592211943924,0.8117393155971382,1,1,0
220,20,2,119.16778213035197,1581,144,16,854.901261636864,1220.7324068281298,0.7003183145257713,1,0,0
794,26,2,143.74367907882484,4225,140,12,764.8822913362487,900.9281330164309,0.8489936803009114,0,0,0
1864,42,2,215.48561136978455,7460,170,12,862.3572087160237,1137.7309836540155,0.7579623136801792,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,1,1
703,27,3,147.85468583856053,3840,151,18,807.1358469514556,1155.6833505811678,0.6984057064987262,2,2,0
1033,33,3,151.68759062901853,4386,142,14,643.4944862245582,879.4175773975999,0.7317280240506532,3,2,0
730,24,1,144.11340684713738,3480,118,7,686.9415804423688,837.939965496657,0.8197980866507666,6,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,0
960,20,1,115.38686947152544,6821,146,11,819.2214899351195,1131.9911403001984,0.72369955980209,0,2,0
389,36,3,140.3656954872528,1630,152,13,587.8018123701505,662.4149414076753,0.8873619473634351,3,2,0
178,15,1,52.75919439927796,1770,153,12,524.3296929746265,585.8376869075335,0.8950084719581805,2,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,0
1020,30,3,100.01761100705993,5662,168,19,554.995030052993,820.238100700187,0.6766267375036928,1,1,0
318,22,2,85.01192223304652,1982,143,13,529.2710917705838,746.0030842016178,0.7094757420969869,4,1,1
788,31,3,181.25757381939417,3883,155,15,892.272088368497,1278.2612732624277,0.6980357670472217,2,6,0
82,32,3,157.07163543419156,358,143,15,685.7157081623798,903.7694432381629,0.7587285820435498,3,3,1
416,39,4,250.51747064170394,1420,136,14,854.826225160422,1044.4571371912548,0.8184406949041618,2,0,0
497,35,2,133.56359899420127,1865,132,11,500.9645069962559,686.8708098406793,0.7293431309338293,3,0,0
1389,40,4,199.44460317278066,5706,167,17,819.3099549394085,1134.571880800585,0.7221313773097223,0,3,0
1735,28,2,154.35162674060334,8862,146,14,788.3393447683329,1080.1387836008957,0.7298500495836461,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,0
416,24,2,137.2920077061443,2425,145,15,799.0484380590756,891.6295996889374,0.8961663434433305,2,1,0
1032,35,1,120.69973808937499,3830,132,7,447.5741045572587,654.9709821031829,0.6833495174397646,1,0,0
765,25,2,126.3386371468351,4331,144,15,714.5651813459615,831.8975322684911,0.8589581692800825,0,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,2,0
455,19,2,101.43093917088993,4049,171,18,902.6164529955072,1292.6976819806114,0.6982424936451964,4,1,1
1453,36,2,261.8402890359043,6526,163,12,1175.4326008960575,1449.1016397904293,0.8111457254758541,1,2,0
844,28,2,132.07846878677782,4455,151,15,696.5654010271888,987.5239780502707,0.7053655572014168,3,0,0
1083,29,2,196.16372859929626,4898,135,12,886.8475594734357,1000.3046928434246,0.8865774256766902,1,1,0
1149,30,4,130.73807171555887,5490,147,20,624.4135432010643,850.5129385042924,0.7341611337496577,2,1,1
503,40,2,209.9996797528566,1940,155,11,808.4095734265426,1108.2134935178258,0.7294709712118653,2,0,0
923,36,3,212.2751570860225,3693,147,13,848.4138120387895,1100.0291779759928,0.7712648255383872,1,2,0
2101,41,5,208.16755102761175,8266,164,20,818.6201587806961,1125.4697474875888,0.7273586523388301,6,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,2,0
1148,22,2,129.08104455722756,6726,132,13,755.8488328182493,1053.3080412641846,0.7175952363480265,1,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,3,1
335,15,1,80.49997015879957,3024,137,16,726.180408675561,929.1088389071117,0.7815880963200711,3,0,0
364,20,2,92.47154363249807,2791,158,18,708.4624921082052,929.0194086552868,0.762591702076141,2,2,0
586,29,2,143.32140327525414,3190,162,13,779.2602477239313,939.3957055138613,0.8295335428403583,1,2,1
1709,35,4,266.3770208867189,7671,159,18,1195.6335156576145,1786.5652220676802,0.6692358615790409,2,2,0
247,15,1,81.41832569896705,2437,156,18,801.0455101487479,898.8178748217019,0.8912211612476564,4,0,1
1373,36,3,161.15495729305357,5632,150,14,660.8379452133041,821.7187316904065,0.8042142885727518,2,1,0
113,36,2,139.58110697755484,536,171,14,659.1933862814857,803.609725761722,0.8202904533748051,5,1,0
1610,30,3,96.89186241716254,8180,155,18,491.9853304125461,617.2481006104509,0.7970625262774863,2,0,0
849,28,3,155.53184487108888,4598,157,18,842.0827309938518,1235.4097490005981,0.6816222161716518,2,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,0,0
847,17,2,79.81570094911024,6405,131,19,603.0328004245579,884.523879987661,0.6817597738943691,1,3,0
164,21,1,108.02627856787811,1351,178,16,887.3352655904903,1126.327192649017,0.7878130541299994,4,2,1
167,24,3,93.13756638835744,1062,154,19,589.748896769552,850.3643619027814,0.6935249443543536,3,0,1
275,38,3,196.18232977400493,1140,158,16,811.0026974427451,1061.3602620970437,0.7641163197879293,1,2,0
1268,33,2,183.7357042343645,5826,154,13,844.1502793673372,1033.6977432088017,0.8166316361946658,4,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,1
1946,33,2,223.67156157202973,9081,156,11,1043.710616455391,1325.2550931218677,0.7875545031837983,4,1,0
604,29,3,121.70436607074566,2853,138,18,574.4793269089262,691.6543617762477,0.8305872971488207,3,2,0
381,24,1,129.62520880636893,2363,152,9,803.0884438108853,976.4404949665985,0.822465319648953,2,2,1
348,17,1,103.42571236687319,2917,148,16,865.5509485162816,1016.6611907460551,0.8513661742916688,1,0,0
1463,43,3,215.90499429182776,5240,157,11,772.8655484765469,954.0264052980751,0.8101091795620411,3,1,0
2253,37,2,178.878000559861,10245,169,12,813.1474176068309,1097.5567459478268,0.740870502239603,1,2,0
463,37,3,133.4523348566147,1935,156,14,557.0968805298527,698.9477085554252,0.7970508719189484,4,2,0
1178,37,4,240.2356146039559,6112,196,24,1246.0389331603917,1725.6768079996236,0.722058109249773,3,0,1
1548,39,2,190.56457128736753,6163,157,11,758.3267673381874,1133.5412300131368,0.6689891353395228,1,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
469,14,1,79.79559787662494,4240,127,12,720.4355019582379,925.8007379253488,0.7781755538159115,1,0,1
993,45,3,199.32852923260978,3574,164,11,716.9590473090885,835.7200567516986,0.8578937905305111,3,1,0
564,23,2,112.18836479159071,3506,145,17,696.3583523777739,875.2441436886163,0.7956161231117198,2,3,0
1289,21,1,136.57592604917957,10110,169,15,1070.5275172756521,1488.8189246113468,0.719044807651885,3,2,0
354,17,1,69.41070871958162,3011,152,14,590.1859548074524,700.529254014489,0.8424858083017981,2,1,0
417,39,4,280.1141940247627,1709,161,18,1147.5948100359183,1345.9250035926173,0.8526439489367498,2,1,1
392,36,4,156.7649800356247,1629,153,19,651.03446385273,814.1521158675392,0.7996472049440106,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,5,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,3,1
1784,34,3,169.7158769588806,7971,156,16,758.0015479156081,879.6275943630263,0.861730069376129,2,0,0
817,49,3,270.6079550202723,2763,167,12,914.5362578818448,1021.557305770738,0.8952373525358436,1,0,0
868,22,2,113.67603848754736,5343,139,18,699.6773442364389,881.3410961481361,0.793878042558493,4,1,0
29,29,3,158.32478095798294,101,101,13,543.574088670304,711.4480483022581,0.7640390467968042,2,1,1
1103,20,1,88.33591469642572,8508,159,15,680.8327399346084,889.323955763721,0.7655621278636676,1,1,0
1155,37,4,165.74634821137312,4571,149,16,655.6414449562243,756.3771025800652,0.8668182084303938,3,3,0
68,34,2,168.18627742228605,302,153,10,742.2913349846424,853.581827820467,0.8696194211163172,2,4,1
1192,39,4,151.87674421703142,4526,149,18,576.6466749024901,645.1211819941374,0.8938579153764795,0,3,0
507,15,1,74.92636043520994,4795,143,15,708.6098445940528,1020.6429170428278,0.6942779230243935,0,0,1
330,15,1,73.04592009798868,2861,137,11,631.7418947670043,934.4089552587096,0.6760871577821019,1,1,1
548,17,1,77.93702341761734,4818,151,13,684.0231770416149,784.0789887720246,0.8723906479280731,3,1,0
304,34,3,184.9201097755396,1393,159,16,845.9605196031835,1002.6748154182488,0.843703767756753,1,1,0
731,32,2,103.0943138919987,3316,147,13,467.36305449970234,530.8997968680176,0.8803225340391106,0,2,0
1145,41,4,199.91031202268871,4072,149,15,710.8655745959101,1031.4675660943765,0.6891787953038436,0,0,0
583,24,1,178.42348995870967,3013,126,9,921.9865744674725,1367.7528643722708,0.6740885714690991,0,4,0
363,19,2,76.48089027620789,3203,172,18,673.1891339519925,811.0044916489247,0.8300683176036082,2,0,0
926,21,1,138.2521695912269,6526,155,14,974.2525769550841,1189.9857661051658,0.8187094372933734,3,1,0
214,15,1,80.63943204779093,2111,157,14,793.5810109832937,988.0632220053882,0.8031682521009431,1,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,0
998,33,2,122.95026872445125,3793,127,11,467.2785092397146,641.5670996498773,0.7283392641155114,2,2,0
1551,47,4,246.3659949647176,5179,160,14,822.349114445637,1070.4990856798643,0.7681922623253532,1,2,0
890,30,2,198.97225199012954,4879,169,13,1090.6241108826805,1614.5616237564177,0.6754924029132123,5,0,0
583,14,1,68.47912962230598,5622,143,13,659.3428062368628,751.6237001670573,0.8772246086576514,4,1,0
537,19,2,95.4139462174726,3655,132,16,649.3130919347459,921.6634068928016,0.704501325623604,2,1,0
846,34,2,207.90503854754698,3892,159,13,955.6489651802628,1179.074229540765,0.8105078893569546,2,2,0
236,44,4,235.80306443865152,809,151,14,806.4714894932883,1008.9122169889794,0.7993475308487593,3,1,0
672,19,2,67.03238655877239,5573,162,17,555.2913236846183,768.2641920788732,0.722786938933124,3,0,0
889,17,1,87.47352804361978,7159,138,12,703.6464357880154,1035.5932357132463,0.6794621783169447,2,2,0
834,40,3,264.52342445311837,3473,169,16,1100.567699902486,1525.9164473011667,0.7212503029566398,1,1,0
942,35,4,173.7875178492605,4038,150,19,744.4588220298753,1049.9442042354096,0.7090460798076457,2,1,1
365,24,2,54.579854482261084,2438,161,14,363.62020185414235,509.18262187222956,0.714125318175895,6,1,0
293,34,3,183.9631676759281,1118,130,13,700.4679489068395,860.4498341080821,0.8140718042358911,3,0,0
103,17,2,83.93121864393834,822,139,18,667.414554903379,936.2315656557777,0.7128733738387603,0,1,0
2613,40,4,129.29753350539445,9165,143,16,453.439498809266,641.077528818005,0.7073083650979016,2,2,0
1014,22,1,76.3577821418698,7233,164,13,544.6098732311794,715.2698929586759,0.7614047209206998,2,0,0
616,18,1,109.07238125178893,5304,157,16,938.091821496343,1233.3126586981691,0.7606277409708513,1,0,0
43,22,1,95.30138784894977,262,133,11,567.5930948358543,796.838317048006,0.7123064776033596,1,3,1
780,18,1,74.31581421810068,5671,132,14,540.210477742849,770.7799784822935,0.7008621043926854,3,2,0
562,29,2,145.8058721478924,2737,143,14,709.9036857867713,876.6455692166776,0.809795555598487,1,1,0
318,36,3,158.1916752215067,1341,153,16,666.4369412570494,946.7579043859921,0.7039148426114896,2,1,1
1541,32,2,163.74144286433557,7776,162,14,826.2078776999948,1177.9120236337992,0.7014173054717492,1,0,0
970,37,3,181.5089207946955,4183,163,14,781.9566352018228,933.3837380768701,0.8377654369819583,1,1,0
1347,24,2,94.65701119452348,7789,144,14,547.2006364665154,758.8480617741468,0.7210938052436863,1,1,0
886,17,1,77.72747582690715,8392,164,17,736.1635610359328,864.7087076006881,0.851342833216714,3,2,0
1390,47,4,256.73495705436886,4717,160,15,870.8405314094567,990.3379601511069,0.8793367178176053,2,0,0
504,44,4,224.85026658632384,1913,169,18,852.0841488003277,1133.1171610291585,0.7519823881463579,1,1,0
634,17,1,85.16722410752872,5530,151,14,742.6266851588335,1086.8061018126373,0.683311111264685,2,0,0
885,31,2,217.298445302215,4666,165,15,1144.6683997945984,1275.3717692610642,0.8975174356084471,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
527,20,1,121.24987219045504,3821,150,11,877.8661897232014,1143.499389473435,0.7677014940317949,1,1,0
1172,34,2,164.66857970633137,5438,158,12,763.776991568402,1103.1685450769342,0.6923484131023122,4,0,0
756,32,4,167.26967173378884,3660,155,20,809.1225045044475,1163.0262230658254,0.6957044376622388,2,0,0
947,21,2,97.07978481944399,6687,150,15,685.335001571146,993.8153752298505,0.6895999183074031,1,2,0
818,18,1,105.21133500529994,6384,142,12,820.4120667044263,1154.7716614941282,0.7104539313364487,1,1,0
2739,36,2,177.28767740318338,10881,144,10,704.1024138097378,1011.9348358545889,0.6957981767819232,3,1,0
1038,23,2,122.00234314360138,6313,142,13,741.577640348139,867.9509475021772,0.8544004041729314,2,1,0
14,14,1,74.4902573712322,97,97,11,500.5792963090513,611.4792641179996,0.8186365845636469,1,2,1
121,39,5,194.87414664368436,491,158,22,787.1296327379382,942.1908162403624,0.8354248621089653,3,2,0
1283,33,3,266.8903641606856,5191,136,15,1079.5935771331847,1508.162266121183,0.7158338339214474,1,0,1
310,24,2,106.31642946743922,2000,158,15,684.6741541558339,795.2207586892404,0.8609862691265504,2,0,1
2692,41,4,178.06145913177647,9810,150,15,648.6432704761961,760.7889294927355,0.8525929404738923,3,0,0
612,45,3,258.46163545467175,2577,191,15,1087.5724786410456,1578.7058624865892,0.6889012731782924,3,3,0
907,24,2,108.78309462709072,5365,146,15,643.1053261350238,888.9994979029727,0.7234034750885918,3,1,0
656,26,2,123.15424664303315,3538,141,11,663.9117030498061,962.7738781371717,0.6895821730585164,1,0,1
262,34,3,136.34378756368602,1070,142,15,555.7296446235022,642.2811483457044,0.8652435869476642,3,2,1
508,17,1,96.91105505483092,3575,124,13,680.9531820059208,857.7242906241243,0.7939068409854922,4,1,0
1174,28,3,156.7698731385264,6062,147,16,809.1258149391703,981.6813649286794,0.8242244824500202,2,1,0
1121,31,3,145.91338059111192,4859,135,14,632.449071910335,698.1440964614482,0.905900479737508,1,1,1
2163,30,2,177.02820076436774,10407,149,13,851.5076865835308,1033.5688503711083,0.8238519245987266,4,1,0
288,29,3,94.02018587731847,1301,135,14,424.15312314596514,530.9700041886895,0.7988269013313885,2,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,1
63,20,2,100.64303659093403,454,149,17,719.6731012545713,954.7157544053707,0.7538087623816453,2,1,1
888,28,2,109.39788041343553,4880,157,11,600.9516479862365,753.1551099753412,0.797912196341484,1,1,0
461,29,3,96.63209242615079,2236,144,17,468.18532261170407,523.70592220987,0.8939851599082804,1,2,1
127,39,3,183.78933928598013,498,153,12,717.8919173491176,991.8344039133603,0.7238021937095738,1,2,1
376,30,3,174.77141387267753,1631,133,15,757.3046715790787,1053.9509487594994,0.7185388204929523,5,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
1571,44,4,198.26535552918077,5330,151,14,672.3595296359887,870.1796223378836,0.7726675187239871,1,1,0
285,18,1,105.23561191007632,2346,151,14,865.7155914808607,1287.7213600999803,0.6722848733468593,4,1,1
771,19,1,109.15982870854955,5456,137,13,772.2062592163664,1131.7663066312896,0.6823018627536668,2,1,0
597,27,2,168.4637498600178,3551,161,12,1001.195916067854,1322.12090582169,0.7572650214207277,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,1
131,30,2,97.28375387776605,586,135,13,432.20243315006894,475.9482713142205,0.9080869901189942,3,3,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,1
249,19,1,78.8517602873866,1845,146,12,581.9861138184204,771.7039957186996,0.7541571859769988,1,1,0
188,27,3,116.71044205538561,1186,172,20,735.5571212413347,1084.9607424416315,0.6779573605456107,2,1,0
1367,39,3,183.48932163897194,5776,165,16,775.2988412312249,1037.1127166031092,0.7475550427831872,2,0,0
448,40,3,188.54237014356102,1630,147,12,685.177638191676,1025.8095194018972,0.6679384673590979,4,0,0
1194,43,4,221.65224354304948,4600,166,16,853.4988383047018,1230.343224798166,0.6937079191416003,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,3,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,0
287,24,2,121.1278453707738,1775,149,17,747.2075854796452,1060.1008992615764,0.7048457236477396,3,1,0
1398,42,3,252.70409954715805,5355,163,14,967.4855865281866,1368.488891298146,0.7069736500458046,0,3,0
919,26,1,127.96087606223871,4808,139,10,668.785732696222,792.2309195131196,0.844180296708486,3,1,1
645,22,2,111.94431161771979,4968,175,20,861.1878317394528,1210.7431311249113,0.711288637201944,5,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,0,0
218,17,1,86.4488909903856,1566,128,13,619.2321868853126,708.2850035724014,0.8742697978385395,1,3,0
929,31,2,131.06210302387223,5205,174,14,733.6730656678178,954.2994163670642,0.7688080418835925,2,1,0
546,31,3,129.3404014446619,2768,159,16,654.6670315031814,963.9688750250453,0.6791371054238367,1,2,0
806,28,2,162.90736485570716,4748,166,13,958.7770539569323,1248.8877087031196,0.7677047722349302,3,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
274,32,4,153.1862285485708,1292,154,19,720.8558141865228,801.2783683887388,0.8996321910400068,6,0,0
833,39,3,235.87642496170892,3104,146,14,878.2400467955655,1221.8371531164923,0.7187864966746779,3,1,0
3105,33,3,153.50534869052856,12318,131,14,608.7961958545275,900.2492149493163,0.6762529594527916,4,0,1
454,34,3,203.04411120857594,1957,150,15,874.3110680528363,1136.440243310844,0.7693418753859556,2,2,0
974,28,1,124.82472832317727,4888,142,10,626.0715076567884,773.2518801818959,0.8096605048144396,1,1,0
242,14,1,55.92065959600644,2411,141,13,556.7859315046227,756.4838861436392,0.7360182307953372,4,1,0
406,36,2,123.6045653646618,1827,163,13,555.0433856511662,813.9746150027596,0.6818927463103802,7,1,1
385,23,1,151.29585004358134,2251,140,8,883.7813696981726,1034.65079621576,0.8541832403073646,5,0,1
166,19,1,74.45863867934362,1349,156,15,602.6480956650312,760.2281239920084,0.7927200752591025,1,0,0
1366,30,3,176.9835546741085,7235,163,19,936.7914141903901,1089.0361129475061,0.8602023413667509,2,2,0
715,38,3,153.21064095099408,2896,155,15,620.0082108470258,805.1819127030319,0.7700225266680797,2,2,0
424,41,4,264.091822092365,1452,143,14,903.3859002653944,1189.009340997873,0.7597803222531709,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,1
589,29,2,96.74090457694528,2827,140,14,463.8857916433529,586.8193382758383,0.7905086989912734,3,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
1073,26,3,155.03619374776017,6434,161,18,929.4742300723192,1351.5541528518802,0.6877077238163629,1,1,0
1025,18,1,103.39111937350992,7984,146,15,804.9042668114089,988.8757958990745,0.8139589118768946,6,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,1
1688,47,4,208.08008456732782,6033,168,15,743.6090675320647,1043.1839408346525,0.7128264138509479,2,1,1
471,21,2,152.97005811455986,3578,166,20,1159.930670729879,1429.280672585133,0.8115485593406353,2,1,0
1192,21,2,112.0414523990174,7190,132,16,675.5825296030501,787.552196098858,0.8578257199326599,0,1,0
30,30,3,115.3169444664552,159,158,16,597.7199128587239,777.7325231692554,0.7685417480331398,2,2,1
1896,37,3,177.768390630008,7039,139,13,659.8123584940306,819.9634707730354,0.8046850646553566,1,1,0
1234,48,2,183.39492540740108,4294,168,9,637.8007614335561,769.5618143331161,0.8287843153785626,0,0,0
1163,25,2,165.97335171030275,6284,136,12,896.3680247633583,1335.0233222514678,0.6714249929744048,3,1,0
1012,40,5,173.9977740689037,3535,140,19,607.5536232079837,790.3439398955593,0.7687205437271645,2,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,1
2033,39,3,175.38153756897563,7017,138,13,605.0765512527731,892.9591216918648,0.6776083434887271,2,1,0
677,27,2,85.4785462002694,3357,137,14,423.29517716449607,600.1372928173212,0.7053305672396283,2,1,0
925,21,2,119.8027529047671,6749,156,17,873.3152380665284,1243.1450350351233,0.7025047065742045,3,0,0
273,28,3,180.48238218312446,1386,145,17,913.3812816312317,1147.1219862908727,0.7962372725367919,2,0,0
1063,38,1,156.17214356395337,4143,149,5,608.5208303765924,787.5820039299416,0.7726444069825681,3,2,0
1173,37,3,128.35776369407444,4421,140,12,483.66792390018605,646.8302982680483,0.7477508787007264,1,0,0
1220,45,5,261.2129740741534,4474,165,19,957.5471470517418,1355.7979561700956,0.7062609459573561,3,2,0
270,29,1,99.00348166367326,1265,138,8,462.8186938233373,666.2852979938698,0.6946254032872199,3,2,1
958,42,3,261.8543853471464,3507,154,14,957.8080721360318,1083.4908502654896,0.8840019940189975,4,1,0
999,31,3,128.23722412327095,4948,155,17,634.8187559420338,927.8679355953551,0.6841692999496853,2,1,0
2003,28,2,109.57276423668937,9048,127,13,494.88182166127245,729.951024304461,0.6779657883661772,3,1,0
788,34,2,181.01381411820918,3133,137,9,719.039351694987,961.4680368072164,0.7478557000009365,1,0,0
944,28,3,111.45995020579261,5101,152,19,602.2028286782614,707.4088105698893,0.8512797970287169,2,0,0
361,16,1,70.42239804924347,3147,143,12,613.883115375071,876.2368457802523,0.7005903921198768,4,2,0
248,21,2,113.79438285952111,1460,125,15,669.2477415838758,883.0299245815454,0.7578992771972278,1,0,0
732,31,3,80.90696097886166,3257,140,15,359.9242727966695,513.5692358106905,0.7008291145565095,3,0,0
193,18,2,122.32706538748644,1398,133,16,883.4417597084669,1259.7211457508436,0.7012994603515215,1,0,1
441,18,1,92.22027282633479,3402,141,12,711.153258677669,806.9407187345702,0.8812955427418344,1,4,0
938,24,2,91.13927254476134,5919,155,15,574.5902680774532,771.5657369877018,0.744706822157153,2,3,0
878,15,0,59.76339681047972,8254,141,6,561.5684029305553,726.2536722337461,0.7732400184681111,0,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
450,22,1,123.23858126518181,2970,145,12,812.152675585745,989.7361507148886,0.8205749330254587,1,2,0
298,18,1,120.4035862586357,2390,151,14,964.4038792500669,1140.3121877896551,0.8457367110312455,2,2,0
581,40,4,173.94552171608169,2426,168,17,725.2992020728885,1058.0926746244852,0.6854779543108506,2,2,0
666,39,3,209.12016568739858,2483,147,14,778.597824061168,902.774453807141,0.8624499959848213,1,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,1
955,38,3,233.7811012190872,3304,132,12,808.8011082930332,1073.3919296766783,0.7535002695023579,3,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
244,44,4,215.07870580055825,851,153,17,747.5319490326464,947.084893059269,0.78929772242272,2,1,1
1800,23,2,104.67925494308005,11631,154,13,676.0369391806577,1007.28656951785,0.6711465829473443,1,0,0
913,22,2,112.97138556050929,6362,159,14,786.6347121363364,906.7810018405896,0.8675024184887205,2,1,0
450,24,2,137.54229887681547,3151,169,17,963.0351401686428,1210.112084814464,0.795823091310006,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,3,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,0
1354,47,5,182.82795227269324,4578,160,18,617.7308601178001,780.1357144179273,0.7918248693161033,1,1,0
221,39,5,187.0179108598519,760,137,19,642.8902662014793,732.1336956944991,0.878105010030492,1,0,1
801,38,2,243.1291733568425,2964,144,11,899.1276371951219,1329.785599183476,0.6761448144326502,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,2,1
951,36,3,197.14888985727188,4096,159,13,848.9852617739219,1050.254765553087,0.8083612563536694,0,1,0
1234,45,3,172.2204077330866,4656,170,14,649.2935722998311,830.2454510619375,0.7820501412797176,4,3,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
1571,37,3,164.04532316708855,6889,163,14,718.9696020860445,833.5969262960283,0.8624907067264339,5,2,0
1086,42,4,193.23613942623095,3950,156,16,702.7937477652235,819.9237107229445,0.8571452911705103,6,2,0
670,37,2,221.47146566096308,2888,160,9,954.2322001687539,1125.1069641310996,0.8481257610077018,3,1,1
1644,42,4,168.19822950218517,6139,159,15,628.0637462862452,796.3758345876493,0.7886524414837959,3,1,0
1280,30,2,163.19661440894762,6572,159,12,837.808386128915,1130.6734406237633,0.7409817512532334,0,1,0
827,40,3,202.5787479224547,3397,165,14,832.0797088176691,1124.602603357139,0.7398877668731719,2,0,0
2112,45,3,227.79461964171682,7138,154,12,769.5863982170607,846.5760733218625,0.9090575820283893,4,1,0
17,17,1,77.31638726086452,132,132,14,591.5664965921695,868.6472264581004,0.6810204172345954,1,1,0
1575,41,4,182.90868703348244,5521,145,16,640.9209986878175,915.9661132422913,0.6997212990981918,3,3,0
520,25,2,101.83721302572445,2548,127,13,498.0477511980521,739.8883954520088,0.6731390223978135,4,1,0
25,25,3,137.8933933129171,110,110,16,603.0931528645438,750.2455880036039,0.8038609790020474,4,1,1
1520,43,4,187.41790130727713,5519,157,16,680.1005769318724,928.9637832731997,0.7321066646274853,0,2,0
348,25,3,154.19761396704928,1918,142,17,847.5617362057498,989.2820930095602,0.8567442412985828,2,1,1
1379,30,3,144.7764722278642,7506,165,17,787.9484181375423,1124.256212497053,0.7008619648962872,4,1,0
1086,21,2,83.40297412518797,5290,103,11,405.97959958963315,472.78336096927865,0.8587011157865465,1,1,0
337,16,1,77.62270725291579,3247,157,14,747.6632205026979,919.921550114468,0.8127467178148663,3,1,0
578,29,2,135.38576550255354,2904,148,13,679.1931345278018,880.4621137190355,0.7714052926808153,1,0,0
611,20,2,124.5475997959478,3863,131,16,787.1925469363748,1053.1171610854242,0.7474881010627851,1,2,1
628,47,5,222.19194642670442,2202,168,18,778.0079682057426,1029.9693458927788,0.7553700227178745,2,1,0
